,clust,Vehicle Class,Total Claim Amount,Sales Channel,Customer Lifetime Value,Coverage,Effective To Date,EmploymentStatus,Gender,Income,Marital Status,Monthly Premium Auto,Response,Location Code,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Renew Offer Type,Vehicle Size
1519,0,Four-Door Car,24.555177,Call Center,3344.809462,Extended,2/14/11,Employed,F,33243,Married,85,No,Rural,13,19,0,1,Personal Auto,Offer2,Small
1520,0,Four-Door Car,199.791024,Branch,2357.503128,Basic,2/23/11,Unemployed,M,0,Married,64,No,Urban,25,80,0,1,Personal Auto,Offer2,Medsize
1521,0,Four-Door Car,820.8,Branch,35944.71048,Premium,2/13/11,Unemployed,M,0,Single,114,No,Suburban,33,55,0,2,Corporate Auto,Offer1,Large
1522,0,SUV,523.815839,Branch,10408.96865,Basic,2/18/11,Retired,M,20228,Divorced,101,Yes,Suburban,3,43,1,2,Personal Auto,Offer1,Medsize
1523,0,SUV,407.045238,Web,4048.16129,Basic,5/2/2011,Employed,F,92801,Married,100,No,Urban,24,23,0,1,Personal Auto,Offer2,Medsize
1524,0,Four-Door Car,406.999443,Branch,6852.001946,Basic,1/13/11,Unemployed,M,0,Single,69,No,Suburban,7,45,1,2,Personal Auto,Offer2,Medsize
1525,0,Four-Door Car,355.2,Branch,2903.024168,Basic,9/2/2011,Employed,M,36845,Married,74,No,Suburban,14,33,0,1,Personal Auto,Offer4,Small
1526,0,Four-Door Car,503.204804,Web,18039.11422,Basic,1/31/11,Unemployed,F,0,Single,63,No,Suburban,28,82,0,2,Personal Auto,Offer3,Medsize
1527,0,Four-Door Car,126.509441,Call Center,3242.043926,Extended,10/2/2011,Employed,F,72330,Married,81,No,Rural,2,50,2,1,Personal Auto,Offer2,Small
1528,0,Four-Door Car,724.463534,Branch,2467.620791,Basic,2/1/2011,Medical Leave,F,19352,Married,65,No,Suburban,16,0,0,1,Personal Auto,Offer1,Small
1529,0,Four-Door Car,297.6,Agent,5674.383424,Basic,3/1/2011,Unemployed,M,0,Married,62,No,Suburban,13,6,5,2,Personal Auto,Offer1,Medsize
1530,0,Four-Door Car,379.2,Branch,8634.355958,Extended,1/2/2011,Disabled,F,25073,Single,79,No,Suburban,3,84,0,2,Personal Auto,Offer1,Medsize
1531,0,Four-Door Car,345.6,Web,2780.196856,Basic,12/1/2011,Disabled,F,20261,Divorced,72,No,Suburban,4,55,0,1,Personal Auto,Offer4,Large
1532,0,Four-Door Car,408.550442,Branch,22056.00496,Extended,2/27/11,Employed,M,66851,Married,92,No,Urban,10,70,2,2,Personal Auto,Offer2,Medsize
1533,0,Four-Door Car,156.124914,Agent,2514.59196,Basic,2/14/11,Employed,F,43860,Single,65,Yes,Rural,15,58,0,1,Corporate Auto,Offer2,Medsize
1534,1,Luxury Car,1777.471271,Agent,5886.221122,Basic,4/2/2011,Unemployed,M,0,Single,180,No,Suburban,21,68,0,1,Corporate Auto,Offer2,Small
1535,0,Four-Door Car,137.665031,Agent,7706.036295,Basic,2/13/11,Employed,F,48019,Married,64,No,Rural,15,94,0,2,Corporate Auto,Offer1,Medsize
1536,0,Four-Door Car,345.619809,Agent,2790.458197,Basic,1/25/11,Employed,M,28786,Married,71,No,Suburban,30,69,1,1,Personal Auto,Offer1,Medsize
1537,0,Four-Door Car,572.072106,Branch,2397.036098,Basic,1/29/11,Retired,F,22283,Divorced,65,Yes,Suburban,16,93,0,1,Corporate Auto,Offer1,Medsize
1538,2,SUV,226.9684,Call Center,8834.322784,Basic,2/2/2011,Employed,F,34133,Divorced,111,No,Rural,0,72,0,7,Personal Auto,Offer1,Small
1539,0,Two-Door Car,109.906628,Agent,14435.67365,Premium,1/26/11,Employed,M,60880,Married,119,Yes,Rural,25,89,0,2,Personal Auto,Offer1,Medsize
1540,1,Sports Car,940.8,Agent,6871.966648,Premium,2/25/11,Unemployed,F,0,Married,196,No,Suburban,5,59,2,1,Personal Auto,Offer1,Medsize
1541,2,Luxury Car,1382.4,Agent,15362.35442,Basic,10/1/2011,Employed,M,48115,Married,192,No,Suburban,15,67,0,5,Personal Auto,Offer3,Large
1542,2,Four-Door Car,297.6,Branch,4834.797545,Basic,2/17/11,Employed,F,32017,Married,62,No,Suburban,9,10,2,7,Personal Auto,Offer1,Small
1543,0,SUV,323.637414,Agent,10899.30177,Extended,1/14/11,Employed,F,58518,Married,136,No,Rural,17,9,0,3,Personal Auto,Offer1,Medsize
1544,2,Four-Door Car,321.6,Agent,5284.041003,Basic,1/15/11,Employed,M,61542,Married,67,No,Suburban,33,83,0,6,Personal Auto,Offer1,Medsize
1545,0,Two-Door Car,85.146928,Branch,2891.726781,Basic,3/1/2011,Employed,F,56761,Married,73,No,Rural,31,80,1,1,Corporate Auto,Offer1,Large
1546,0,Four-Door Car,345.951322,Branch,4900.545112,Basic,2/19/11,Disabled,M,22976,Married,66,No,Suburban,19,33,0,4,Personal Auto,Offer2,Large
1547,0,Four-Door Car,709.082334,Web,20842.5963,Basic,1/29/11,Unemployed,F,0,Single,72,No,Suburban,14,29,0,2,Personal Auto,Offer1,Medsize
1548,0,Four-Door Car,446.4,Branch,8415.644389,Basic,2/13/11,Unemployed,M,0,Single,62,No,Suburban,8,98,0,2,Personal Auto,Offer1,Small
1549,0,Four-Door Car,315.950185,Branch,6630.836094,Basic,1/18/11,Unemployed,M,0,Divorced,66,No,Urban,20,53,0,2,Personal Auto,Offer1,Medsize
1550,0,SUV,499.2,Call Center,12036.62051,Basic,10/2/2011,Employed,M,44428,Single,104,Yes,Suburban,17,61,0,2,Personal Auto,Offer1,Medsize
1551,0,Four-Door Car,645.952371,Agent,3895.034766,Premium,2/17/11,Employed,M,52361,Single,102,No,Suburban,13,78,0,1,Personal Auto,Offer3,Medsize
1552,1,Luxury Car,1767.348807,Agent,11701.06985,Premium,5/1/2011,Employed,M,32435,Married,297,No,Suburban,24,68,0,1,Personal Auto,Offer1,Medsize
1553,0,Two-Door Car,23.387192,Agent,3419.108695,Extended,2/13/11,Employed,M,40272,Married,86,No,Rural,8,64,0,1,Personal Auto,Offer3,Medsize
1554,0,Four-Door Car,171.38289,Branch,7302.775082,Basic,1/18/11,Employed,M,30492,Married,61,No,Urban,32,68,0,2,Personal Auto,Offer1,Medsize
1555,1,Luxury Car,1171.2,Branch,19685.40911,Extended,1/22/11,Employed,M,51524,Married,244,No,Suburban,6,30,0,3,Personal Auto,Offer3,Small
1556,0,Four-Door Car,302.4,Agent,2486.064902,Basic,2/18/11,Employed,M,36635,Married,63,No,Suburban,20,28,0,1,Corporate Auto,Offer4,Small
1557,0,Two-Door Car,209.25613,Branch,5224.328801,Basic,1/24/11,Employed,F,83389,Married,65,No,Urban,5,57,0,3,Corporate Auto,Offer2,Small
1558,0,SUV,734.4,Agent,49221.43073,Premium,1/23/11,Employed,F,63035,Married,153,No,Suburban,20,97,0,2,Personal Auto,Offer1,Medsize
1559,0,Four-Door Car,544.340079,Web,3167.888725,Extended,2/17/11,Employed,M,61638,Divorced,82,No,Suburban,3,55,2,1,Corporate Auto,Offer2,Medsize
1560,0,SUV,508.8,Agent,7805.31287,Basic,1/27/11,Retired,F,21073,Divorced,106,Yes,Suburban,25,54,1,3,Personal Auto,Offer1,Small
1561,0,Four-Door Car,326.4,Agent,13197.92893,Basic,1/27/11,Unemployed,F,0,Single,68,Yes,Suburban,19,2,3,2,Personal Auto,Offer1,Large
1562,2,Two-Door Car,192.7604,Branch,6234.305918,Extended,2/24/11,Unemployed,M,0,Married,82,No,Rural,26,12,0,9,Personal Auto,Offer1,Large
1563,0,Four-Door Car,532.8,Branch,7539.600588,Basic,12/2/2011,Unemployed,M,0,Single,74,No,Suburban,23,64,0,2,Personal Auto,Offer1,Large
1564,0,Four-Door Car,489.6,Call Center,8157.933629,Premium,11/1/2011,Employed,M,86811,Married,102,No,Suburban,19,22,0,5,Corporate Auto,Offer2,Small
1565,0,Two-Door Car,371.458196,Web,13156.74895,Extended,2/28/11,Employed,M,72517,Married,82,No,Urban,33,27,0,2,Personal Auto,Offer2,Medsize
1566,2,Four-Door Car,554.4,Branch,5107.624201,Extended,1/15/11,Unemployed,M,0,Single,77,No,Suburban,2,71,0,9,Personal Auto,Offer3,Small
1567,2,Four-Door Car,231.537001,Call Center,5339.388388,Basic,2/25/11,Employed,F,84424,Married,66,No,Urban,18,71,0,9,Personal Auto,Offer2,Medsize
1568,2,SUV,757.593913,Branch,8649.175023,Basic,1/13/11,Employed,F,43383,Married,109,No,Suburban,7,60,0,8,Personal Auto,Offer3,Medsize
1569,0,Four-Door Car,185.355353,Agent,7519.133631,Extended,2/20/11,Employed,M,96306,Divorced,95,Yes,Rural,12,17,1,6,Special Auto,Offer1,Medsize
1570,2,Two-Door Car,292.8,Agent,4293.009593,Basic,1/31/11,Unemployed,F,0,Single,61,No,Suburban,18,15,0,8,Corporate Auto,Offer1,Large
1571,0,SUV,529.147483,Branch,4529.062612,Basic,2/18/11,Employed,F,65134,Married,112,No,Urban,28,48,0,1,Personal Auto,Offer4,Small
1572,0,SUV,341.680131,Call Center,13160.3389,Basic,1/18/11,Employed,F,94125,Married,109,No,Urban,33,21,0,2,Personal Auto,Offer2,Medsize
1573,0,SUV,806.4,Call Center,13235.54436,Basic,2/24/11,Employed,M,39778,Married,112,No,Suburban,23,49,0,2,Personal Auto,Offer1,Medsize
1574,0,SUV,727.2,Agent,3744.577726,Basic,1/1/2011,Unemployed,F,0,Single,101,No,Suburban,3,32,0,1,Personal Auto,Offer1,Small
1575,0,SUV,346.845129,Web,28486.0728,Basic,1/14/11,Employed,F,91871,Single,102,No,Urban,5,3,0,2,Personal Auto,Offer1,Medsize
1576,0,Two-Door Car,373.881547,Call Center,2644.684556,Basic,1/1/2011,Employed,M,54000,Divorced,66,No,Suburban,15,45,0,1,Corporate Auto,Offer1,Medsize
1577,0,SUV,600.0,Branch,5073.282126,Extended,1/30/11,Employed,M,57709,Married,125,Yes,Suburban,10,26,0,1,Personal Auto,Offer2,Medsize
1578,0,SUV,419.105559,Agent,4272.585137,Basic,3/2/2011,Employed,F,81132,Divorced,107,No,Urban,19,52,0,1,Corporate Auto,Offer2,Small
1579,0,Four-Door Car,479.934846,Web,11003.01645,Extended,1/29/11,Employed,M,22926,Married,93,No,Suburban,1,99,0,2,Corporate Auto,Offer1,Small
1580,0,Four-Door Car,345.6,Call Center,14181.64282,Basic,1/20/11,Unemployed,F,0,Single,72,No,Suburban,15,91,2,2,Personal Auto,Offer1,Medsize
1581,2,Four-Door Car,372.362565,Web,8875.965501,Premium,5/2/2011,Employed,F,69205,Married,110,No,Urban,20,56,0,6,Personal Auto,Offer2,Medsize
1582,0,SUV,619.698644,Agent,11077.68591,Extended,2/26/11,Employed,M,78011,Married,138,No,Urban,14,42,0,3,Personal Auto,Offer1,Medsize
1583,0,Four-Door Car,297.6,Agent,2435.689035,Basic,7/1/2011,Employed,M,32931,Married,62,No,Suburban,16,45,0,1,Personal Auto,Offer2,Medsize
1584,0,Four-Door Car,239.905208,Agent,8743.852187,Premium,2/2/2011,Employed,F,99517,Divorced,109,No,Rural,2,93,0,3,Personal Auto,Offer2,Medsize
1585,0,Two-Door Car,167.138119,Agent,2409.760898,Basic,2/28/11,Employed,M,59665,Single,62,No,Urban,33,3,1,1,Personal Auto,Offer1,Medsize
1586,0,Four-Door Car,578.499499,Branch,2499.498786,Basic,1/2/2011,Employed,M,28082,Married,64,No,Suburban,9,63,0,1,Personal Auto,Offer2,Medsize
1587,0,SUV,406.430632,Call Center,8528.288669,Basic,4/1/2011,Employed,F,91099,Single,107,No,Urban,14,37,0,3,Corporate Auto,Offer1,Medsize
1588,0,Four-Door Car,655.2,Branch,3591.996064,Extended,5/2/2011,Employed,M,28013,Divorced,91,No,Suburban,16,13,0,1,Personal Auto,Offer2,Medsize
1589,0,Two-Door Car,339.399593,Branch,8539.826923,Basic,2/20/11,Employed,F,55478,Married,71,No,Urban,7,1,0,2,Personal Auto,Offer2,Medsize
1590,2,Four-Door Car,422.4,Branch,6990.917824,Extended,1/27/11,Employed,F,22568,Married,88,No,Suburban,31,63,0,6,Corporate Auto,Offer3,Medsize
1591,0,SUV,806.4,Agent,3979.388247,Basic,2/27/11,Unemployed,F,0,Single,112,No,Suburban,11,3,0,1,Personal Auto,Offer1,Medsize
1592,1,Luxury SUV,964.8,Agent,23950.37443,Extended,2/18/11,Employed,M,39335,Married,201,No,Suburban,0,11,0,2,Corporate Auto,Offer4,Medsize
1593,0,Two-Door Car,508.703134,Branch,2321.052528,Basic,1/18/11,Unemployed,F,0,Single,66,No,Suburban,0,10,0,1,Personal Auto,Offer3,Small
1594,0,Four-Door Car,345.6,Web,5087.020469,Basic,1/25/11,Unemployed,M,0,Married,72,No,Suburban,12,70,0,3,Personal Auto,Offer2,Medsize
1595,0,Four-Door Car,528.0,Branch,4362.931238,Premium,3/1/2011,Employed,M,58842,Married,110,Yes,Suburban,6,74,0,1,Personal Auto,Offer2,Medsize
1596,0,Four-Door Car,678.209827,Call Center,7457.468107,Basic,5/1/2011,Unemployed,F,0,Single,69,No,Suburban,15,73,0,2,Personal Auto,Offer1,Small
1597,0,SUV,489.6,Agent,7027.759594,Basic,1/28/11,Unemployed,M,0,Single,102,No,Suburban,11,90,0,5,Personal Auto,Offer2,Medsize
1598,0,Four-Door Car,409.985435,Web,2831.683664,Basic,1/27/11,Employed,F,70037,Married,70,No,Suburban,6,61,0,1,Personal Auto,Offer4,Large
1599,0,Two-Door Car,446.4,Branch,4217.857932,Basic,6/1/2011,Unemployed,M,0,Single,62,No,Suburban,19,75,0,3,Personal Auto,Offer1,Small
1600,1,Luxury Car,921.6,Call Center,7596.291531,Basic,1/22/11,Employed,M,59847,Married,192,No,Suburban,28,62,0,1,Corporate Auto,Offer4,Medsize
1601,2,Four-Door Car,581.077056,Call Center,8365.677648,Premium,1/26/11,Retired,M,26630,Divorced,118,No,Suburban,19,27,0,8,Personal Auto,Offer4,Medsize
1602,0,Four-Door Car,11.451889,Branch,2726.392968,Basic,2/19/11,Employed,F,48039,Married,68,No,Rural,4,37,0,1,Personal Auto,Offer4,Medsize
1603,0,Four-Door Car,441.6,Web,3420.452207,Extended,1/13/11,Unemployed,M,0,Married,92,No,Suburban,2,38,0,1,Personal Auto,Offer4,Small
1604,0,SUV,1227.458548,Agent,4839.107156,Extended,2/22/11,Unemployed,M,0,Single,137,No,Suburban,18,50,0,1,Personal Auto,Offer2,Medsize
1605,0,Sports Car,101.826804,Agent,4358.553534,Basic,2/1/2011,Unemployed,F,0,Married,118,No,Rural,18,91,0,1,Corporate Auto,Offer1,Medsize
1606,0,Four-Door Car,50.528355,Branch,7255.953792,Extended,5/2/2011,Employed,F,88891,Married,89,No,Rural,17,56,0,3,Personal Auto,Offer1,Medsize
1607,0,Four-Door Car,165.309001,Web,23515.85325,Extended,2/18/11,Employed,F,36537,Single,85,No,Rural,19,4,0,2,Personal Auto,Offer1,Medsize
1608,0,SUV,552.0,Web,8396.327608,Basic,2/21/11,Unemployed,F,0,Married,115,No,Suburban,18,80,1,3,Personal Auto,Offer3,Medsize
1609,0,Sports Car,697.272246,Branch,5170.976384,Extended,1/29/11,Employed,M,53603,Married,132,No,Suburban,30,1,1,1,Personal Auto,Offer1,Medsize
1610,2,Four-Door Car,6.281344,Web,5585.30807,Extended,1/29/11,Unemployed,M,0,Single,80,No,Rural,14,17,0,9,Corporate Auto,Offer1,Medsize
1611,0,SUV,220.018279,Call Center,8639.49502,Basic,2/15/11,Employed,F,92374,Divorced,107,No,Rural,16,9,1,3,Personal Auto,Offer2,Medsize
1612,2,Four-Door Car,316.8,Branch,5281.833471,Basic,2/20/11,Employed,M,39658,Married,66,No,Suburban,32,53,0,7,Corporate Auto,Offer1,Medsize
1613,2,Sports Car,556.8,Call Center,8385.252347,Basic,2/16/11,Unemployed,F,0,Single,116,No,Suburban,0,35,0,7,Personal Auto,Offer1,Medsize
1614,0,Two-Door Car,336.0,Agent,4633.101259,Basic,1/23/11,Unemployed,M,0,Single,70,No,Suburban,0,86,0,3,Personal Auto,Offer1,Medsize
1615,0,Four-Door Car,328.314222,Web,2480.392738,Basic,3/1/2011,Unemployed,F,0,Married,65,No,Suburban,1,60,0,1,Personal Auto,Offer1,Medsize
1616,0,Two-Door Car,436.8,Agent,3618.686938,Extended,2/14/11,Employed,M,50755,Married,91,No,Suburban,21,25,0,1,Personal Auto,Offer4,Medsize
1617,0,Two-Door Car,244.212286,Branch,2480.045899,Basic,7/1/2011,Employed,F,93383,Single,62,No,Urban,31,64,0,1,Corporate Auto,Offer1,Medsize
1618,2,Four-Door Car,680.047456,Branch,4893.291507,Basic,2/14/11,Unemployed,M,0,Single,73,No,Suburban,11,56,0,5,Corporate Auto,Offer2,Medsize
1619,2,SUV,657.6,Agent,10737.68425,Extended,2/23/11,Employed,M,50607,Single,137,No,Suburban,15,0,0,9,Personal Auto,Offer2,Large
1620,0,Two-Door Car,316.8,Agent,2616.613903,Basic,2/25/11,Employed,M,72302,Divorced,66,Yes,Suburban,6,27,0,1,Special Auto,Offer1,Medsize
1621,1,SUV,1072.8,Web,15725.25053,Premium,2/27/11,Unemployed,F,0,Single,149,No,Suburban,16,70,0,2,Corporate Auto,Offer1,Medsize
1622,0,SUV,1051.2,Agent,9553.415528,Premium,1/18/11,Unemployed,M,0,Single,146,No,Suburban,20,14,0,4,Corporate Auto,Offer1,Medsize
1623,0,Two-Door Car,231.201886,Agent,7507.455372,Basic,6/2/2011,Employed,M,60920,Single,64,Yes,Urban,10,61,0,2,Personal Auto,Offer2,Medsize
1624,0,Two-Door Car,504.0,Branch,7324.928202,Premium,2/14/11,Unemployed,F,0,Single,105,No,Suburban,4,98,0,6,Special Auto,Offer1,Medsize
1625,0,Four-Door Car,81.710575,Branch,5333.038137,Basic,10/2/2011,Employed,M,55674,Married,66,No,Rural,10,95,0,3,Personal Auto,Offer1,Medsize
1626,1,Luxury Car,2201.327879,Branch,12767.23056,Basic,1/29/11,Unemployed,M,0,Single,189,No,Suburban,28,90,0,5,Corporate Auto,Offer1,Medsize
1627,0,Two-Door Car,50.422181,Branch,2829.863912,Basic,2/19/11,Employed,F,25317,Married,71,No,Rural,15,97,0,1,Personal Auto,Offer4,Medsize
1628,0,Four-Door Car,412.8,Call Center,3483.630439,Extended,2/1/2011,Employed,F,42983,Married,86,No,Suburban,28,18,0,1,Personal Auto,Offer3,Medsize
1629,2,Two-Door Car,316.8,Agent,4636.54647,Basic,1/1/2011,Retired,M,26802,Married,66,Yes,Suburban,7,43,1,5,Special Auto,Offer2,Medsize
1630,0,Four-Door Car,469.229028,Web,17530.03658,Extended,12/1/2011,Unemployed,M,0,Divorced,97,No,Suburban,27,96,0,2,Corporate Auto,Offer4,Medsize
1631,2,Four-Door Car,189.835063,Branch,6978.719808,Extended,10/2/2011,Employed,M,53808,Married,88,No,Rural,26,91,0,7,Personal Auto,Offer4,Medsize
1632,0,Four-Door Car,295.224598,Web,2912.248444,Basic,1/24/11,Employed,F,93403,Divorced,73,No,Urban,18,32,0,1,Personal Auto,Offer2,Small
1633,0,Four-Door Car,1012.249308,Agent,4209.279338,Premium,1/15/11,Medical Leave,F,26435,Married,111,No,Suburban,32,50,1,1,Corporate Auto,Offer1,Small
1634,2,Four-Door Car,326.4,Branch,5009.808888,Basic,2/28/11,Unemployed,F,0,Married,68,No,Suburban,21,69,0,7,Personal Auto,Offer1,Medsize
1635,2,Two-Door Car,261.930545,Web,5217.513287,Basic,2/17/11,Employed,F,39854,Divorced,66,Yes,Urban,6,4,0,7,Personal Auto,Offer2,Medsize
1636,0,SUV,1052.933035,Branch,11490.33618,Premium,9/1/2011,Unemployed,M,0,Married,161,No,Suburban,0,94,0,3,Personal Auto,Offer2,Large
1637,0,Four-Door Car,395.328407,Agent,2864.544017,Basic,2/17/11,Employed,F,91368,Divorced,71,No,Suburban,13,95,0,1,Personal Auto,Offer1,Large
1638,2,SUV,552.0,Agent,8403.910248,Basic,2/25/11,Unemployed,M,0,Married,115,No,Suburban,11,63,0,8,Personal Auto,Offer1,Medsize
1639,0,Four-Door Car,499.2,Agent,20395.96875,Premium,2/27/11,Employed,F,92850,Single,104,No,Suburban,3,28,1,2,Personal Auto,Offer1,Small
1640,0,Four-Door Car,813.6,Branch,36470.3024,Premium,1/21/11,Unemployed,F,0,Married,113,No,Suburban,0,9,3,2,Personal Auto,Offer2,Small
1641,0,Four-Door Car,345.6,Branch,16727.77186,Basic,1/19/11,Employed,M,30915,Married,72,No,Suburban,1,6,2,2,Personal Auto,Offer1,Large
1642,2,Four-Door Car,139.354893,Agent,5801.128252,Basic,2/14/11,Employed,F,48927,Divorced,72,No,Rural,1,51,0,9,Personal Auto,Offer1,Medsize
1643,0,Four-Door Car,412.8,Call Center,9472.973811,Extended,1/1/2011,Unemployed,F,0,Married,86,No,Suburban,30,32,0,2,Personal Auto,Offer1,Medsize
1644,0,Four-Door Car,49.451117,Agent,10484.91535,Extended,1/2/2011,Employed,F,61108,Divorced,89,Yes,Rural,22,93,0,2,Personal Auto,Offer2,Medsize
1645,0,Sports Car,528.0,Call Center,4387.31087,Basic,2/24/11,Employed,M,48015,Married,110,No,Suburban,24,57,0,1,Corporate Auto,Offer4,Medsize
1646,2,Four-Door Car,292.8,Web,4522.883533,Basic,1/2/2011,Unemployed,M,0,Married,61,No,Suburban,8,78,0,9,Personal Auto,Offer1,Medsize
1647,2,Four-Door Car,257.090387,Agent,5418.152088,Basic,10/2/2011,Employed,F,57587,Divorced,68,No,Urban,4,83,0,7,Personal Auto,Offer3,Medsize
1648,2,Four-Door Car,328.942798,Agent,5246.057249,Basic,2/21/11,Employed,M,70301,Divorced,67,No,Suburban,7,43,0,7,Personal Auto,Offer3,Small
1649,0,SUV,940.8,Web,15785.29692,Premium,12/2/2011,Employed,F,81119,Married,196,No,Suburban,3,67,0,3,Corporate Auto,Offer4,Medsize
1650,0,Four-Door Car,14.518312,Agent,22110.39804,Basic,2/13/11,Employed,F,65724,Single,70,No,Rural,13,66,0,2,Personal Auto,Offer2,Medsize
1651,0,Four-Door Car,571.2,Branch,9540.923395,Premium,1/29/11,Employed,M,53351,Married,119,No,Suburban,4,7,0,6,Personal Auto,Offer1,Small
1652,0,Four-Door Car,401.785805,Web,4756.12617,Premium,2/28/11,Employed,M,56146,Married,119,No,Urban,0,91,0,1,Corporate Auto,Offer4,Large
1653,0,Four-Door Car,44.780402,Branch,2447.053134,Basic,9/1/2011,Employed,M,84658,Single,62,No,Rural,21,93,0,1,Personal Auto,Offer1,Medsize
1654,0,Four-Door Car,345.6,Web,5675.923323,Basic,1/26/11,Employed,F,33257,Married,72,No,Suburban,15,14,1,4,Personal Auto,Offer3,Medsize
1655,0,Four-Door Car,329.206567,Agent,2491.257604,Basic,12/2/2011,Medical Leave,F,25965,Divorced,65,Yes,Suburban,23,27,0,1,Personal Auto,Offer1,Medsize
1656,0,Four-Door Car,441.6,Agent,7308.433864,Extended,1/30/11,Employed,M,31115,Married,92,No,Suburban,21,20,0,3,Personal Auto,Offer3,Medsize
1657,0,SUV,448.255019,Agent,32871.74779,Basic,5/2/2011,Employed,F,78487,Divorced,117,No,Urban,5,17,0,2,Personal Auto,Offer3,Medsize
1658,0,Four-Door Car,240.221415,Agent,5228.92013,Basic,1/31/11,Employed,M,92472,Married,65,No,Urban,0,3,0,3,Corporate Auto,Offer2,Medsize
1659,0,Four-Door Car,460.8,Agent,20700.8645,Basic,2/22/11,Unemployed,M,0,Single,64,No,Suburban,9,17,0,2,Personal Auto,Offer2,Medsize
1660,2,Four-Door Car,350.4,Branch,5800.171881,Basic,1/24/11,Employed,F,25472,Divorced,73,No,Suburban,5,86,0,9,Corporate Auto,Offer1,Medsize
1661,0,Four-Door Car,513.6,Branch,4330.38602,Premium,2/16/11,Employed,M,60475,Married,107,Yes,Suburban,9,18,0,1,Personal Auto,Offer2,Medsize
1662,2,Four-Door Car,73.719521,Agent,6292.735356,Extended,2/2/2011,Employed,F,26577,Married,79,No,Rural,9,40,0,7,Personal Auto,Offer3,Medsize
1663,2,Two-Door Car,511.2,Web,4917.889638,Basic,1/22/11,Unemployed,M,0,Single,71,No,Suburban,27,81,0,5,Personal Auto,Offer1,Medsize
1664,2,Two-Door Car,307.2,Branch,5165.810048,Basic,2/26/11,Employed,M,43461,Married,64,No,Suburban,24,47,0,6,Personal Auto,Offer3,Large
1665,0,Two-Door Car,676.8,Agent,6291.589959,Extended,1/22/11,Unemployed,M,0,Single,94,No,Suburban,2,61,0,6,Personal Auto,Offer3,Medsize
1666,0,Sports Car,472.271907,Web,4582.67415,Basic,1/28/11,Employed,F,69085,Married,113,No,Urban,10,14,0,1,Corporate Auto,Offer1,Medsize
1667,0,Four-Door Car,604.8,Web,6062.441614,Extended,2/18/11,Unemployed,M,0,Single,84,No,Suburban,1,94,0,5,Personal Auto,Offer1,Medsize
1668,0,Two-Door Car,287.5426,Agent,3417.204953,Extended,11/2/2011,Employed,F,42526,Divorced,86,No,Urban,12,71,0,1,Personal Auto,Offer2,Medsize
1669,2,Four-Door Car,783.431945,Agent,5830.561364,Extended,1/13/11,Unemployed,F,0,Married,77,No,Suburban,11,36,0,6,Corporate Auto,Offer1,Medsize
1670,0,Sports Car,1272.546918,Agent,3742.579083,Basic,5/1/2011,Unemployed,M,0,Single,110,No,Suburban,35,78,1,1,Personal Auto,Offer1,Medsize
1671,0,Sports Car,763.2,Agent,3849.596697,Basic,1/26/11,Unemployed,F,0,Single,106,No,Suburban,10,32,0,1,Personal Auto,Offer1,Medsize
1672,0,Four-Door Car,43.599861,Agent,15265.81488,Extended,1/26/11,Employed,F,58361,Married,95,No,Rural,17,16,0,2,Personal Auto,Offer2,Medsize
1673,0,Four-Door Car,321.6,Agent,5317.807221,Basic,8/1/2011,Employed,M,74092,Married,67,No,Suburban,17,72,0,3,Personal Auto,Offer2,Medsize
1674,0,Four-Door Car,380.822087,Agent,2374.80917,Basic,1/1/2011,Unemployed,F,0,Married,64,No,Suburban,2,52,0,1,Corporate Auto,Offer3,Medsize
1675,0,Four-Door Car,425.800112,Agent,5639.941974,Basic,10/1/2011,Employed,M,73168,Married,70,Yes,Suburban,21,50,0,3,Personal Auto,Offer2,Medsize
