,cc2_miles,Qual_miles,cc1_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
2819,1,0,4,1,32108,16,0,0,2013,0
2820,1,0,5,1,51234,13,0,0,2013,0
2821,1,0,4,1,56281,26,850,5,2021,0
2822,1,1249,3,1,18315,25,3100,7,2019,0
2823,1,0,1,1,9500,5,0,0,2019,2
2824,1,0,2,1,9402,26,750,2,1999,0
2825,1,0,1,1,0,0,0,0,2000,2
2826,1,0,1,1,2,4,0,0,2013,2
2827,1,0,1,1,0,0,0,0,2005,2
2828,1,0,1,1,200,1,200,1,1999,2
2829,1,0,2,1,8228,12,0,0,2003,0
2830,1,0,1,1,2250,5,0,0,1998,2
2831,1,0,5,1,89360,24,450,2,1990,0
2832,1,0,3,1,18957,20,0,0,1996,0
2833,1,0,1,1,1000,1,0,0,1983,2
2834,1,0,1,1,2100,3,0,0,1982,2
2835,1,0,1,1,500,1,500,1,1985,2
2836,1,0,1,1,4091,10,3091,9,1975,2
2837,1,0,1,1,0,0,0,0,1970,2
2838,1,0,1,1,15000,1,0,0,1976,2
2839,1,0,4,1,46165,17,0,0,1978,0
2840,1,0,1,1,200622,5,622,3,1955,2
2841,1,0,1,1,1000,1,0,0,1970,2
2842,1,0,3,1,22397,19,0,0,1976,0
2843,1,0,1,1,1300,13,0,0,1975,2
2844,1,0,3,1,22276,13,0,0,1975,0
2845,1,0,1,1,11850,18,2100,5,1950,2
2846,1,0,3,1,12279,14,0,0,1963,0
2847,1,0,2,1,7627,16,0,0,1968,0
2848,1,0,1,1,0,0,0,0,1962,2
2849,1,0,4,1,31989,14,0,0,1955,0
2850,1,0,1,1,18250,5,0,0,1950,2
2851,1,0,1,1,675,3,0,0,1944,2
2852,1,2543,2,1,7247,14,0,0,1958,0
2853,1,0,4,2,86952,22,0,0,1956,0
2854,1,0,4,1,49146,19,100,2,1944,0
2855,1,0,1,1,500,4,0,0,1939,2
2856,1,0,3,1,27538,20,400,4,1926,0
2857,1,0,1,1,1625,6,0,0,1765,2
2858,1,0,1,1,0,0,0,0,1922,2
2859,1,0,1,1,440,2,0,0,1937,2
2860,1,0,1,1,90,2,0,0,1936,2
2861,1,0,2,1,8229,20,0,0,1937,0
2862,1,0,2,1,7917,8,0,0,1935,0
2863,1,0,1,1,0,0,0,0,1928,2
2864,1,0,3,1,14404,21,150,1,2080,0
2865,1,0,3,1,14809,18,1997,3,1914,0
2866,1,0,2,1,10595,27,0,0,1919,0
2867,1,0,1,1,0,0,0,0,1920,2
2868,1,0,1,1,4100,19,0,0,1913,2
2869,1,0,3,1,11943,14,0,0,1804,0
2870,1,0,1,1,5000,3,0,0,1874,2
2871,1,0,2,1,11297,11,0,0,1906,0
2872,1,0,1,1,3750,4,250,2,1887,2
2873,1,0,1,1,300,3,0,0,1895,2
2874,1,0,1,1,0,0,0,0,1894,2
2875,1,0,1,1,2025,8,0,0,1900,2
2876,1,0,1,1,0,0,0,0,1898,2
2877,1,0,1,1,2875,16,0,0,1894,2
2878,1,0,1,1,7300,5,800,3,1892,2
2879,1,0,1,1,500,1,0,0,1888,2
2880,1,0,3,1,23163,18,0,0,1886,0
2881,1,0,1,1,4200,8,600,5,1865,2
2882,1,0,5,1,55567,17,0,0,1881,0
2883,1,0,1,1,2375,12,0,0,1879,2
2884,1,0,1,1,2986,15,150,2,1879,2
2885,1,0,3,1,16359,11,0,0,1860,0
2886,1,0,1,1,0,0,0,0,1865,2
2887,1,0,3,1,15766,23,0,0,1867,0
2888,1,0,3,1,34282,35,2537,11,1859,0
2889,1,0,3,1,40234,13,150,1,1831,0
2890,1,0,2,1,9704,22,0,0,1858,0
2891,1,6168,1,1,10550,5,50,1,1851,2
2892,1,0,4,1,64517,31,450,4,1831,0
2893,1,0,1,1,500,1,0,0,1838,2
2894,1,0,1,1,0,0,0,0,1836,2
2895,1,0,5,1,57114,19,0,0,1829,0
2896,1,0,1,1,0,0,0,0,1823,2
2897,1,0,3,1,16366,17,500,1,1830,0
2898,1,0,1,1,800,4,800,4,1822,2
2899,1,0,5,1,50255,10,0,0,1824,0
2900,1,0,1,1,400,2,0,0,1817,2
2901,1,0,1,1,1600,3,0,0,1808,2
2902,1,0,3,1,23007,18,0,0,1817,0
2903,1,0,1,1,2900,29,2900,29,1804,2
2904,1,0,2,1,5796,12,0,0,1811,0
2905,1,0,4,1,29816,20,500,1,1804,0
2906,2,0,1,1,5165,10,0,0,1807,2
2907,1,0,1,1,1507,7,500,1,1801,2
2908,1,0,1,1,1010,4,500,2,1795,2
2909,1,0,1,1,1000,1,0,0,1802,2
2910,1,0,1,1,5760,18,0,0,1797,2
2911,1,0,1,1,230,3,0,0,1788,2
2912,1,0,1,1,0,0,0,0,1787,2
2913,1,0,3,1,17001,13,0,0,1780,0
2914,1,2738,3,1,24356,14,1565,1,1785,0
2915,1,0,2,1,6589,15,0,0,1768,0
2916,1,0,1,1,34664,17,0,0,1769,2
2917,1,0,1,1,3119,19,0,0,1774,2
2918,1,0,4,1,29226,17,150,1,1774,0
2919,1,0,1,1,100,1,100,1,1766,2
2920,1,0,3,1,11843,13,0,0,1768,0
2921,1,0,1,1,3463,14,250,1,1761,2
2922,1,0,1,1,4437,8,0,0,1772,2
2923,1,0,1,1,6817,11,0,0,1763,2
2924,1,0,3,1,24667,21,0,0,1767,0
2925,1,0,5,1,68315,24,600,2,1761,0
2926,1,0,1,1,60,2,0,0,1747,2
2927,1,0,4,1,29227,16,0,0,1752,0
2928,1,0,1,1,1500,2,500,1,1753,2
2929,1,0,3,1,11540,11,0,0,1755,0
2930,1,0,2,1,10144,15,0,0,1804,0
2931,1,0,1,1,7041,6,0,0,3169,2
2932,1,0,4,1,31922,16,0,0,3057,0
2933,1,0,2,1,9068,14,0,0,3290,0
2934,1,0,5,1,60315,9,0,0,2756,0
2935,1,0,2,1,8698,12,0,0,2952,0
2936,1,0,1,1,140,3,0,0,2993,2
2937,1,0,1,1,5000,1,0,0,2644,2
2938,1,0,4,1,61894,28,1700,9,2900,0
2939,1,0,1,1,0,0,0,0,2814,2
2940,1,0,1,1,0,0,0,0,3600,2
2941,1,0,3,1,24862,13,0,0,3512,0
2942,1,0,3,1,18908,15,0,0,3530,0
2943,1,0,1,1,4850,6,350,2,3328,2
2944,1,0,1,1,3606,10,0,0,3281,2
2945,1,0,1,1,1150,3,150,2,3398,2
2946,1,0,1,1,500,1,500,1,3340,2
2947,1,0,1,1,6600,13,3300,9,3162,2
2948,1,0,1,1,5167,16,0,0,3344,2
2949,1,0,1,1,7069,8,100,1,3242,2
2950,1,0,1,1,4100,8,600,5,3256,2
2951,1,0,1,1,525,3,400,2,3293,2
2952,1,0,1,1,3558,14,0,0,3404,2
2953,1,0,1,1,855,3,0,0,3216,2
2954,1,0,1,1,3050,3,550,2,3218,2
2955,1,0,1,4,47717,14,0,0,3354,0
2956,1,1619,3,1,28641,20,0,0,3131,0
2957,1,0,1,1,705,5,50,1,3309,2
2958,1,0,1,1,145,3,0,0,3012,2
2959,1,0,3,1,11639,17,0,0,3362,0
2960,1,0,3,1,18303,15,0,0,3134,0
2961,1,0,1,1,22370,16,0,0,3312,2
2962,1,0,4,1,42980,24,0,0,3355,0
2963,1,0,1,1,4642,16,1200,3,3350,2
2964,1,0,3,1,13609,18,0,0,3265,0
2965,1,0,1,1,450,2,350,1,3329,2
2966,1,0,3,1,16368,16,0,0,3146,0
2967,2,0,1,1,9122,16,0,0,3312,2
2968,1,0,1,1,12885,31,0,0,3237,2
2969,1,6153,1,1,1337,6,267,1,3330,2
2970,1,0,1,1,0,0,0,0,3260,2
2971,1,0,1,1,1850,8,0,0,3348,2
2972,1,0,1,1,2625,11,500,1,3378,2
2973,1,0,1,1,0,0,0,0,3294,2
2974,1,0,1,1,6000,3,0,0,3280,2
2975,1,0,3,1,17714,19,0,0,3274,0
2976,1,0,1,1,5858,11,4358,10,3159,2
2977,1,0,1,1,6362,24,0,0,3279,2
2978,3,0,1,1,26334,27,1800,6,3294,2
2979,1,0,3,1,13523,13,0,0,3279,0
2980,1,0,1,1,0,0,0,0,2832,2
2981,1,0,1,1,325,1,325,1,3224,2
2982,1,0,3,1,20333,15,0,0,3099,0
2983,1,4361,1,1,11500,3,500,1,3281,2
2984,1,0,1,1,19350,14,0,0,3119,2
2985,1,0,4,1,34540,15,0,0,3106,0
2986,1,0,1,1,500,1,0,0,3244,2
2987,1,0,1,1,14000,7,500,1,3201,2
2988,1,0,3,1,11662,11,0,0,3173,0
2989,1,0,1,1,4773,6,0,0,3161,2
2990,1,0,5,1,80554,41,0,0,2987,0
2991,1,0,1,1,0,0,0,0,3190,2
2992,1,0,3,1,17878,27,0,0,3036,0
2993,1,2947,3,1,51615,11,650,3,3145,0
2994,1,0,4,1,32551,14,0,0,2913,0
2995,1,0,3,1,17984,19,300,1,3139,0
2996,1,0,1,1,5491,18,2116,5,3204,2
2997,1,0,1,1,1600,6,100,1,3020,2
2998,1,0,2,1,21715,16,0,0,3161,0
2999,3,1000,1,1,24091,47,4650,24,3206,2
3000,1,0,1,1,2500,1,0,0,2528,2
3001,1,0,5,1,50698,14,0,0,2999,0
3002,1,0,4,1,34832,18,1450,4,3115,0
3003,1,0,1,1,710,3,0,0,3053,2
3004,1,0,1,1,510,3,0,0,3195,2
3005,1,0,1,1,2396,3,396,1,3042,2
3006,1,0,1,1,9712,14,500,1,3180,2
3007,1,0,1,1,9177,6,0,0,2678,2
3008,1,0,1,1,0,0,0,0,3102,2
3009,1,0,2,1,7681,17,0,0,2390,0
3010,1,0,1,1,5005,14,0,0,3127,2
3011,1,0,3,1,20372,14,100,1,3036,0
3012,1,0,1,1,0,0,0,0,2794,2
3013,1,0,1,1,3500,2,0,0,3149,2
3014,1,0,4,1,45526,41,200,1,2976,0
3015,1,0,4,1,68846,25,200,1,2869,0
3016,1,0,5,1,63796,17,0,0,2873,0
3017,1,0,1,1,115,5,0,0,3054,2
3018,1,2194,1,1,20450,8,1850,3,2825,2
3019,1,0,1,1,130,2,0,0,2858,2
3020,1,0,4,1,27703,15,0,0,3020,0
3021,1,0,3,1,44791,21,2612,4,1569,0
3022,1,0,1,1,4920,11,0,0,2265,2
3023,1,0,1,1,5718,8,4218,5,1776,2
3024,1,0,3,1,23773,15,600,2,3021,0
3025,1,0,1,1,0,0,0,0,2888,2
3026,1,0,1,1,0,0,0,0,1435,2
3027,1,719,1,1,7150,5,650,2,3053,2
3028,1,0,2,1,9623,13,0,0,3074,0
3029,1,0,1,1,947,4,0,0,2374,2
3030,1,0,4,1,29618,15,0,0,2980,0
3031,1,0,1,1,7573,17,5473,15,2885,2
3032,1,0,5,1,68704,21,0,0,2822,0
3033,1,0,1,1,2725,5,0,0,3004,2
3034,1,0,1,1,90,3,0,0,2884,2
3035,1,0,1,1,5500,4,500,1,2777,2
3036,1,0,3,1,13619,14,0,0,2765,0
3037,1,0,2,1,6980,17,0,0,2894,0
3038,1,2611,1,1,5647,11,0,0,1464,2
3039,1,0,1,1,100,1,100,1,3033,2
3040,1,1121,1,1,4750,9,3250,8,3071,2
3041,1,0,1,1,0,0,0,0,2934,2
3042,1,0,5,1,56208,16,0,0,2963,0
3043,1,0,1,1,7670,14,0,0,2678,2
3044,1,0,1,1,5000,1,0,0,3013,2
3045,1,0,1,1,0,0,0,0,3042,2
3046,1,0,1,1,935,4,150,2,2754,2
3047,1,0,1,1,4379,3,4379,3,2238,2
3048,1,0,2,1,8502,17,0,0,2112,0
3049,1,0,2,1,10639,16,0,0,2993,0
3050,1,0,1,1,0,0,0,0,2993,2
3051,1,0,4,1,26666,13,0,0,2581,0
3052,1,2576,1,1,1800,3,300,2,2271,2
3053,1,0,2,1,6313,14,150,1,2909,0
3054,1,0,1,1,300,3,300,3,2292,2
3055,1,0,3,1,21378,16,0,0,2989,0
3056,1,0,1,1,4000,7,3900,6,2726,2
3057,1,0,3,1,23223,17,0,0,2964,0
3058,1,0,3,1,13653,17,0,0,3018,0
3059,1,0,1,1,0,0,0,0,2019,2
3060,1,0,1,1,3082,3,0,0,2817,2
3061,1,0,3,1,25598,16,0,0,2997,0
3062,1,0,4,1,47252,15,300,1,3001,0
3063,1,4670,2,1,28670,29,0,0,2680,0
3064,1,0,1,1,290,3,0,0,2762,2
3065,1,0,1,1,0,0,0,0,2351,2
3066,1,0,1,1,0,0,0,0,1597,2
3067,1,0,3,1,18950,13,250,1,3041,0
3068,1,0,1,1,980,3,0,0,2761,2
3069,1,0,4,1,31001,16,500,1,2888,0
3070,1,1761,2,1,11294,20,150,1,2819,0
3071,1,0,1,1,2975,13,750,2,2880,2
3072,1,0,1,1,0,0,0,0,2992,2
3073,1,0,4,1,29307,17,0,0,2930,0
3074,1,0,1,1,2691,3,750,1,2864,2
3075,1,0,1,1,1094,3,0,0,2957,2
3076,1,0,4,1,48276,19,350,1,2972,0
3077,1,0,1,1,2563,14,0,0,2917,2
3078,1,0,1,1,875,7,0,0,2268,2
3079,1,0,4,1,40826,23,0,0,2803,0
3080,1,0,2,1,11727,11,0,0,2980,0
3081,1,0,1,1,700,3,700,3,3044,2
3082,1,0,1,1,21181,27,4673,21,2927,2
3083,1,0,1,1,2000,9,0,0,2878,2
3084,1,0,1,1,9655,10,2800,8,2798,2
3085,1,0,1,1,0,0,0,0,1177,2
3086,1,0,2,1,7956,13,500,1,2522,0
3087,1,0,1,1,11029,6,0,0,2839,2
3088,1,0,3,1,25102,16,500,1,2816,0
3089,1,0,1,1,1340,7,0,0,2698,2
3090,1,0,1,1,3630,3,0,0,2623,2
3091,1,0,1,1,0,0,0,0,2644,2
3092,1,0,3,1,17117,19,1050,6,2692,0
3093,1,0,1,1,3900,15,3900,15,2222,2
3094,1,0,3,1,16453,16,0,0,2753,0
3095,1,0,1,1,174,1,0,0,2314,2
3096,1,1000,3,1,34318,36,7974,19,2691,0
3097,1,0,1,1,80,2,0,0,2684,2
3098,1,0,1,1,25688,23,2500,5,2607,2
3099,1,0,1,1,1004,2,1004,2,2521,2
3100,1,0,1,1,1750,7,0,0,2375,2
3101,1,0,2,1,7910,15,0,0,2765,0
3102,1,0,1,1,3125,3,0,0,2416,2
3103,1,0,4,1,36941,18,700,3,2675,0
3104,1,0,1,1,9050,18,3050,15,2417,2
3105,1,0,1,1,11327,32,4800,23,2480,2
3106,1,0,3,1,23375,27,0,0,2840,0
3107,1,0,1,1,335,5,0,0,2593,2
3108,1,0,1,1,6167,10,3757,6,2627,2
3109,1,0,1,1,500,1,0,0,2717,2
3110,1,0,3,1,15415,11,0,0,2560,0
3111,1,0,3,1,14138,12,0,0,2643,0
3112,1,0,2,1,7843,8,0,0,2565,0
3113,1,0,4,1,40004,24,0,0,2434,0
3114,1,0,3,1,13955,17,0,0,2447,0
3115,1,0,1,1,2229,3,0,0,2653,2
3116,1,0,1,1,850,6,850,6,2592,2
3117,1,0,1,1,0,0,0,0,2066,2
3118,1,0,3,1,45403,15,500,1,2123,0
3119,1,0,2,1,23061,7,0,0,2497,0
3120,1,2556,1,1,0,0,0,0,2566,2
3121,1,0,1,1,2702,12,0,0,2532,2
3122,1,6396,1,1,500,1,0,0,2655,2
3123,1,0,1,1,0,0,0,0,941,2
3124,1,0,1,1,1500,3,1500,3,2705,2
3125,1,0,1,1,7658,17,0,0,2606,2
3126,1,0,1,1,6000,3,0,0,2705,2
3127,1,0,5,1,63759,13,0,0,2654,0
3128,1,0,1,1,190,1,190,1,2341,2
3129,1,0,3,1,19904,13,0,0,2516,0
3130,1,0,1,1,0,0,0,0,2710,2
3131,1,0,1,1,0,0,0,0,2579,2
3132,1,0,2,1,6211,12,0,0,2719,0
3133,1,0,3,1,34227,18,3600,8,2649,0
3134,1,0,1,1,370,3,0,0,2565,2
3135,1,0,1,1,4200,10,4200,10,2610,2
3136,1,0,4,1,54152,25,500,3,2677,0
3137,1,0,5,1,130647,32,600,2,2483,0
3138,1,0,1,1,1475,5,0,0,2619,2
3139,1,0,1,1,830,3,0,0,2732,2
3140,1,0,1,1,1250,3,0,0,2390,2
3141,1,0,1,1,2125,8,0,0,2539,2
3142,1,0,1,1,0,0,0,0,2329,2
3143,1,0,1,1,3250,19,0,0,2951,2
3144,1,0,1,1,1396,3,0,0,586,2
3145,1,0,1,1,0,0,0,0,2461,2
3146,1,0,4,2,37668,18,0,0,2533,0
3147,1,0,4,1,40887,22,0,0,2507,0
3148,1,0,5,1,55865,13,0,0,2404,0
3149,1,0,5,1,53627,13,0,0,2623,0
3150,1,0,1,1,0,0,0,0,2634,2
3151,1,0,1,1,15323,8,0,0,1453,2
3152,1,0,1,1,0,0,0,0,2111,2
3153,1,0,3,1,10851,14,0,0,2068,0
3154,1,0,4,1,28334,16,0,0,2595,0
3155,2,0,1,1,6672,10,0,0,2544,2
3156,1,0,3,1,11082,11,0,0,2661,0
3157,1,0,1,1,2300,6,2300,6,2501,2
3158,1,0,1,1,26810,10,810,3,2566,2
3159,1,0,1,1,240,2,0,0,2538,2
3160,1,0,2,1,13422,19,5100,12,2546,0
3161,1,0,1,1,3614,14,0,0,2553,2
3162,1,0,1,1,3200,4,200,2,1556,2
3163,1,0,1,1,0,0,0,0,2630,2
3164,1,0,1,1,1375,4,0,0,2565,2
3165,1,0,1,1,20822,25,6647,12,2424,2
3166,1,0,1,1,0,0,0,0,2493,2
3167,1,0,1,1,0,0,0,0,2028,2
3168,1,0,4,1,53065,18,150,1,2462,0
3169,1,0,1,1,2807,12,957,4,2476,2
3170,1,0,1,1,1500,3,1500,3,2151,2
3171,1,0,3,1,13357,14,0,0,2579,0
3172,1,0,2,1,12902,36,2000,4,2624,0
3173,1,0,3,1,21950,21,0,0,2216,0
3174,1,0,1,1,1058,3,0,0,2278,2
3175,1,0,1,1,5500,3,0,0,2613,2
3176,1,0,1,1,0,0,0,0,2455,2
3177,1,0,1,1,745,3,0,0,2436,2
3178,1,0,1,1,0,0,0,0,1777,2
3179,1,0,1,1,1725,7,0,0,2453,2
3180,1,0,1,1,5455,15,0,0,2473,2
3181,1,0,1,1,4337,7,0,0,2168,2
3182,1,0,1,1,4652,11,4652,11,1958,2
3183,1,888,1,1,4566,8,800,3,2126,2
3184,1,0,1,1,200,1,200,1,2371,2
3185,1,0,4,1,34600,27,2100,10,2416,0
3186,1,0,1,1,195,2,0,0,2545,2
3187,1,0,1,1,0,0,0,0,2532,2
3188,1,0,1,1,9634,5,0,0,2146,2
3189,1,0,1,1,550,3,550,3,2465,2
3190,1,0,2,1,8682,14,0,0,2241,0
3191,2,0,1,1,12311,14,0,0,2491,2
3192,1,0,1,1,115,2,0,0,2449,2
3193,1,0,1,1,3802,8,0,0,2433,2
3194,1,0,3,1,28100,16,0,0,2592,0
3195,1,0,1,1,3751,15,0,0,2378,2
3196,1,0,1,1,2692,6,900,4,2395,2
3197,1,0,1,1,2500,1,0,0,2466,2
3198,1,0,2,1,22073,12,0,0,1615,0
3199,1,0,4,1,31658,17,500,2,2315,0
3200,1,0,1,1,3250,19,0,0,2369,2
3201,1,0,3,1,13466,17,500,1,2440,0
3202,1,0,1,1,375,3,0,0,2067,2
3203,3,0,1,1,14971,13,0,0,1989,2
3204,1,0,1,1,14500,5,500,1,2138,2
3205,1,0,1,1,0,0,0,0,2407,2
3206,1,0,1,1,168,7,0,0,2371,2
3207,1,2288,1,1,1875,8,0,0,2409,2
3208,1,0,1,1,485,3,250,1,2147,2
3209,1,0,3,1,16802,14,0,0,2188,0
3210,1,0,2,1,5539,6,0,0,2081,0
3211,1,0,1,1,5158,18,0,0,2399,2
3212,1,0,2,1,5824,7,0,0,2096,0
3213,1,0,3,1,17026,15,0,0,2185,0
3214,1,0,4,1,49484,14,0,0,2161,0
3215,1,0,1,1,0,0,0,0,481,2
3216,1,0,1,1,3050,3,550,2,1976,2
3217,1,0,4,1,26210,14,500,1,2340,0
3218,1,0,3,1,27305,20,0,0,1784,0
3219,1,0,5,1,72905,24,1800,4,2344,0
3220,1,0,1,1,625,2,0,0,2334,2
3221,1,4844,1,1,2358,5,2358,5,1766,2
3222,1,0,1,1,6600,4,0,0,2322,2
3223,1,0,1,1,21183,11,563,2,1149,2
3224,1,0,1,1,3920,12,0,0,1850,2
3225,1,0,1,1,4436,6,0,0,2275,2
3226,1,0,2,1,9846,14,0,0,1606,0
3227,1,0,1,1,0,0,0,0,2386,2
3228,1,0,1,1,800,4,50,1,2447,2
3229,1,0,1,1,0,0,0,0,1709,2
3230,1,0,1,1,12011,12,1567,8,2096,2
3231,1,0,1,1,1250,3,0,0,2337,2
3232,1,0,1,1,0,0,0,0,1975,2
3233,1,0,1,1,0,0,0,0,1777,2
3234,1,0,1,1,9181,5,0,0,2108,2
3235,1,0,1,1,26161,58,12873,53,2272,1
3236,1,0,3,1,23123,19,1150,5,1986,0
3237,1,0,3,1,21157,12,0,0,1843,0
3238,1,0,1,1,90,3,0,0,2223,2
3239,1,0,1,1,1750,7,0,0,2322,2
3240,1,0,1,1,93,1,0,0,2012,2
3241,1,0,1,1,2319,6,500,1,2137,2
3242,1,0,1,1,872,2,0,0,1557,2
3243,1,0,1,1,150,1,150,1,2223,2
3244,1,0,1,1,500,1,500,1,2062,2
3245,1,0,2,1,9259,13,0,0,2181,0
3246,1,0,1,1,0,0,0,0,2161,2
3247,1,0,1,1,5125,18,0,0,2150,2
3248,1,0,1,1,600,2,0,0,2117,2
3249,1,0,4,1,54926,65,3088,8,2112,0
3250,1,0,3,1,12472,15,0,0,1920,0
3251,1,0,3,1,18351,18,0,0,1973,0
3252,1,0,1,1,4400,7,1500,5,2053,2
3253,1,0,1,1,0,0,0,0,1773,2
3254,1,0,1,1,0,0,0,0,2175,2
3255,1,0,2,1,23928,29,2150,12,2257,0
3256,1,0,1,1,11564,5,1039,2,2209,2
3257,1,0,1,1,4200,4,700,2,2060,2
3258,1,0,1,1,3445,11,0,0,2140,2
3259,1,0,1,1,3204,8,0,0,2120,2
3260,1,0,1,1,12350,30,2750,15,1777,2
3261,1,0,5,1,59991,47,1065,1,2279,0
3262,1,0,1,1,2300,6,700,3,1869,2
3263,1,0,3,1,22057,14,0,0,1863,0
3264,1,0,1,1,510,1,0,0,2132,2
3265,1,0,1,1,500,1,0,0,2117,2
3266,1,0,1,1,3475,21,0,0,1599,2
3267,1,0,1,1,5625,11,0,0,2048,2
3268,1,0,1,1,600,5,0,0,2032,2
3269,1,0,2,1,8942,14,0,0,2121,0
3270,1,0,3,1,10492,15,0,0,2215,0
3271,1,2788,1,1,0,0,0,0,1725,2
3272,1,0,1,1,0,0,0,0,1992,2
3273,1,0,2,1,49364,14,0,0,2070,0
3274,1,0,1,1,2000,1,0,0,1761,2
3275,1,0,1,1,4950,13,0,0,2256,2
3276,1,0,1,1,0,0,0,0,2331,2
3277,1,0,1,1,0,0,0,0,2259,2
3278,1,0,4,1,33876,22,500,1,2291,0
3279,1,2178,1,1,500,1,0,0,2010,2
3280,1,0,1,1,500,1,500,1,1922,2
3281,1,0,1,1,1500,3,1500,3,2256,2
3282,1,0,1,1,17550,24,7550,23,2272,2
3283,1,0,1,1,3100,10,2000,8,1791,2
3284,1,0,1,1,17832,10,0,0,2007,2
3285,1,0,1,1,0,0,0,0,1603,2
3286,1,0,1,1,780,3,0,0,2112,2
3287,1,0,1,1,2125,10,0,0,2059,2
3288,1,0,1,1,550,3,550,3,1838,2
3289,1,0,1,1,300,3,200,2,1719,2
3290,1,589,3,1,29586,9,0,0,1045,0
3291,1,0,1,1,2220,4,2220,4,1905,2
3292,1,0,1,1,50,2,0,0,1710,2
3293,1,0,5,1,65029,15,0,0,1948,0
3294,1,0,2,1,13441,17,0,0,1851,0
3295,1,3418,1,1,2000,9,0,0,1990,2
3296,1,0,1,1,0,0,0,0,2157,2
3297,1,0,1,1,3650,5,1050,3,1967,2
3298,1,0,3,1,23835,22,917,2,2294,0
3299,1,0,1,1,0,0,0,0,1791,2
3300,1,0,1,1,0,0,0,0,2237,2
3301,1,0,1,1,0,0,0,0,2320,2
3302,1,0,1,1,16207,13,250,1,2003,2
3303,1,0,1,1,0,0,0,0,2206,2
3304,1,0,4,1,34197,22,600,2,2046,0
3305,1,0,1,1,2375,12,0,0,1857,2
3306,1,0,1,1,4444,5,1944,4,2332,2
3307,1,0,3,1,23456,14,0,0,1575,0
3308,1,0,1,1,1500,2,500,1,1999,2
3309,1,0,1,1,3500,3,1000,2,2019,2
3310,1,0,1,1,5731,15,500,1,1970,2
3311,1,0,5,1,60090,18,0,0,2161,0
3312,1,0,1,1,5930,15,0,0,2108,2
3313,1,0,1,1,209,3,104,1,1761,2
3314,1,0,4,1,35099,14,0,0,2115,0
3315,1,0,5,1,69449,27,150,3,2047,0
3316,1,0,1,1,4750,6,1150,3,1884,2
3317,1,0,1,1,0,0,0,0,1920,2
3318,1,0,3,1,23548,15,0,0,2140,0
3319,1,0,1,1,1050,9,1050,9,2041,2
3320,1,0,1,1,3850,4,250,1,1597,2
3321,1,0,3,1,38812,11,500,1,1976,0
3322,1,0,1,1,7750,32,750,3,2102,2
3323,1,0,1,1,2472,15,0,0,2186,2
3324,1,0,1,1,0,0,0,0,2032,2
3325,1,500,3,1,22404,22,0,0,2021,0
3326,1,0,3,1,22432,17,1000,2,1996,0
3327,1,0,1,1,2375,12,0,0,2032,2
3328,1,0,1,1,0,0,0,0,2258,2
3329,1,0,5,1,58475,27,0,0,2238,0
3330,1,0,1,1,1000,8,0,0,2111,2
3331,1,0,3,1,20700,16,0,0,1949,0
3332,1,7487,1,1,600,3,500,2,1759,2
3333,1,0,1,1,1625,6,0,0,1809,2
3334,1,0,1,1,0,0,0,0,1748,2
3335,1,0,2,1,23122,11,400,1,1872,0
3336,1,4903,3,1,13080,13,0,0,1809,0
3337,1,0,3,1,10534,6,0,0,1929,0
3338,1,0,1,5,84148,7,0,0,1054,0
3339,1,0,1,1,2000,1,0,0,1319,2
3340,1,0,1,1,5488,3,0,0,1877,2
3341,1,0,2,1,23755,18,0,0,1763,0
3342,1,0,1,1,125,1,0,0,1878,2
3343,1,0,3,1,16771,12,0,0,1818,0
3344,1,0,1,1,150,3,0,0,1920,2
3345,1,1692,1,1,825,3,725,2,1611,2
3346,1,0,5,1,70403,50,0,0,1738,0
3347,1,0,1,1,1815,5,0,0,1849,2
3348,1,0,1,1,0,0,0,0,1803,2
3349,1,0,1,1,8253,15,128,1,1805,2
3350,1,0,1,1,0,0,0,0,396,2
3351,1,0,1,1,4375,14,0,0,1867,2
3352,1,0,4,1,31357,32,1950,6,1391,0
3353,1,0,3,1,20553,17,0,0,1087,0
3354,1,0,2,1,5208,11,0,0,1632,0
3355,1,0,1,1,0,0,0,0,1851,2
3356,1,0,4,1,36375,15,0,0,1535,0
3357,1,0,2,1,9295,14,0,0,1869,0
3358,1,0,1,1,255,3,0,0,1926,2
3359,2,0,1,1,6990,13,0,0,1956,2
3360,1,0,1,1,2100,10,0,0,1967,2
3361,1,0,1,1,2135,4,0,0,1845,2
3362,1,0,3,1,21014,26,3694,8,1720,0
3363,1,0,1,1,6050,4,50,1,1755,2
3364,1,0,1,1,1875,8,0,0,1518,2
3365,1,0,1,1,16165,5,0,0,1631,2
3366,1,0,1,1,48700,49,0,0,1659,2
3367,3,0,1,1,10587,13,150,1,1747,2
3368,1,0,1,1,0,0,0,0,1278,2
3369,1,0,2,1,11612,15,0,0,1549,0
3370,1,0,1,1,0,0,0,0,1597,2
3371,1,0,1,1,0,0,0,0,1808,2
3372,1,0,1,1,0,0,0,0,1672,2
3373,1,0,1,1,0,0,0,0,1683,2
3374,1,0,1,1,0,0,0,0,1282,2
3375,1,0,3,1,14734,13,0,0,1524,0
3376,1,0,1,1,2719,12,0,0,1358,2
3377,1,0,1,1,4000,3,500,1,1678,2
