,Bonus_trans,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles
3755,10,77978,0,1,1,1,1373
3756,13,203353,0,1,1,1,14000
3757,13,68684,0,2,1,1,5756
3758,8,23352,0,1,1,1,3600
3759,15,24228,0,1,1,1,2850
3760,18,19483,0,1,1,1,4263
3761,13,78231,0,3,1,1,19182
3762,17,74531,0,1,2,1,10914
3763,8,83276,0,3,1,1,22539
3764,12,21216,0,2,1,1,7787
3765,5,17967,0,1,1,1,1500
3766,0,4000,0,1,1,1,0
3767,22,74651,0,2,1,1,10893
3768,1,400,0,1,1,1,160
3769,20,35766,0,4,1,1,49702
3770,0,2000,0,1,1,1,0
3771,9,48296,0,3,1,1,31329
3772,26,822321,0,5,1,1,138334
3773,3,140544,0,1,1,1,1021
3774,11,43971,0,1,1,1,1491
3775,20,10635,0,4,1,1,45212
3776,1,13986,0,1,1,1,400
3777,14,46269,0,3,1,1,20594
3778,2,27712,0,1,1,1,750
3779,18,35850,0,1,3,1,17759
3780,3,7630,0,1,1,1,220
3781,12,31541,0,1,1,1,5101
3782,12,8009,0,1,1,1,8102
3783,26,14791,0,3,1,1,23956
3784,26,65141,0,4,1,1,31463
3785,10,68907,0,4,1,1,33434
3786,7,27669,0,1,1,1,3219
3787,4,62589,0,1,1,1,10000
3788,31,374613,0,1,2,1,23592
3789,13,97768,0,4,1,1,26734
3790,4,73159,0,1,1,1,358
3791,16,48577,0,4,1,1,34224
3792,18,70614,0,4,1,1,32417
3793,0,38827,0,1,1,1,0
3794,3,29919,0,1,1,1,1225
3795,0,9673,0,1,1,1,0
3796,20,72309,0,4,1,1,41949
3797,7,55473,0,2,1,1,10156
3798,3,706,0,1,1,1,730
3799,0,7698,0,1,1,1,0
3800,8,72019,0,3,1,1,20430
3801,17,89876,0,4,1,1,51620
3802,3,19821,0,1,1,1,2525
3803,11,6850,0,1,1,1,2225
3804,17,32091,0,1,1,1,8426
3805,14,26055,0,1,1,1,3320
3806,17,122488,0,1,1,1,2800
3807,19,126028,0,3,1,1,23974
3808,13,94201,0,3,1,1,21559
3809,0,6240,0,1,1,1,0
3810,31,13899,0,1,1,1,5125
3811,20,15832,2376,1,1,1,8130
3812,8,891,0,1,1,1,891
3813,5,21787,0,1,1,1,1500
3814,13,71502,0,2,1,1,9482
3815,7,3420,0,1,1,1,1750
3816,20,7535,0,3,1,1,18487
3817,5,28132,0,1,1,1,465
3818,3,67329,0,1,1,1,6500
3819,34,20971,1490,4,1,1,43527
3820,0,11500,0,1,1,1,0
3821,8,15275,0,1,1,1,2750
3822,22,166638,0,5,1,1,64572
3823,20,86500,0,4,1,1,51740
3824,11,5500,0,1,1,1,5500
3825,9,62121,0,1,1,1,3602
3826,9,66315,0,1,1,1,8096
3827,0,4342,0,1,1,1,0
3828,1,24838,0,1,1,1,500
3829,15,23165,0,1,1,1,5990
3830,10,25992,0,3,1,1,24333
3831,7,59782,0,1,1,1,7500
3832,15,64131,1452,1,1,1,7676
3833,14,96179,0,3,1,1,32069
3834,19,101431,0,4,1,1,49801
3835,4,12824,0,1,1,1,500
3836,0,130595,0,1,1,1,0
3837,41,8150,0,1,2,1,14135
3838,11,22291,0,1,1,1,3812
3839,5,204693,0,1,1,1,5159
3840,4,16079,0,1,1,1,6085
3841,6,10630,0,1,1,1,550
3842,15,23027,0,1,1,1,3375
3843,14,112345,0,4,1,1,36640
3844,8,7500,0,1,1,1,2950
3845,0,4351,0,1,1,1,0
3846,51,97510,1678,5,1,1,71609
3847,3,104656,0,1,1,1,5000
3848,0,9575,0,1,1,1,0
3849,14,55152,0,3,1,1,14630
3850,0,12855,0,1,1,1,0
3851,14,11947,0,1,2,1,8099
3852,0,24893,0,1,1,1,0
3853,0,17534,0,1,1,1,0
3854,15,37165,0,3,1,1,19715
3855,28,190730,0,5,1,1,78916
3856,3,4680,0,1,1,1,135
3857,0,10845,0,1,1,1,0
3858,0,22998,0,1,1,1,0
3859,3,15635,0,1,1,1,410
3860,34,35650,0,3,1,1,23130
3861,1,3126,0,1,1,1,100
3862,17,33245,0,3,1,1,31390
3863,19,16152,0,1,1,1,6129
3864,0,15624,0,1,1,1,0
3865,13,59151,0,3,1,1,11110
3866,0,30500,0,1,1,1,0
3867,29,88404,0,4,1,1,37304
3868,18,33017,0,2,1,1,10333
3869,12,16883,0,1,1,1,4398
3870,8,23188,0,1,1,1,1291
3871,15,56289,0,3,1,1,24051
3872,0,5346,0,1,1,1,0
3873,8,24475,0,1,1,1,800
3874,21,25753,0,1,1,1,3400
3875,8,70659,0,2,1,1,9178
3876,0,1000,0,1,1,1,0
3877,8,63162,0,3,1,1,27564
3878,1,17472,0,1,1,1,500
3879,0,6058,0,1,1,1,0
3880,3,11005,0,1,1,1,5736
3881,16,32424,0,4,1,1,39635
3882,1,31784,0,1,1,1,350
3883,15,126167,0,5,1,1,190160
3884,3,17079,0,1,1,1,4000
3885,0,35493,0,1,1,1,0
3886,16,84979,0,4,1,1,36702
3887,14,22029,0,1,1,1,2882
3888,4,771,0,1,1,1,13160
3889,13,50416,0,1,1,1,4574
3890,4,81866,0,1,1,1,10000
3891,14,85696,0,3,1,1,18603
3892,14,134882,0,3,1,1,15717
3893,1,3919,0,1,1,1,500
3894,13,43310,0,1,1,1,10058
3895,3,18148,0,1,1,1,26
3896,14,51653,0,2,1,1,11052
3897,20,179832,2954,3,1,1,18218
3898,4,44324,0,1,1,1,650
3899,14,90666,0,4,1,1,32474
3900,8,10741,0,1,1,1,6593
3901,5,69954,0,1,1,1,8500
3902,39,13004,1000,1,1,1,13890
3903,4,29657,0,1,1,1,8092
3904,12,11974,0,1,1,1,4025
3905,12,18601,0,2,1,1,5899
3906,6,27604,0,1,1,1,1570
3907,15,126490,0,1,1,1,8808
3908,15,57642,0,4,1,1,52176
3909,5,14598,0,1,1,1,625
3910,0,6822,0,1,1,1,0
3911,19,55922,2273,1,1,1,8104
3912,1,9620,0,1,1,1,500
3913,16,12966,0,3,1,1,15021
3914,0,39450,0,1,1,1,0
3915,6,121156,0,1,1,1,12245
3916,0,28028,0,1,1,1,0
3917,37,130748,0,4,1,1,65510
3918,0,17481,0,1,1,1,0
3919,1,5000,0,1,1,1,5000
3920,2,22885,0,1,1,1,1060
3921,6,26065,0,1,1,1,5600
3922,0,10760,0,1,1,1,0
3923,8,9312,0,1,1,1,3405
3924,9,14775,0,1,1,1,14275
3925,4,8060,0,1,1,1,1750
3926,0,89222,0,1,1,1,0
3927,14,16148,0,1,1,1,2625
3928,4,4316,0,1,1,1,1375
3929,0,9372,0,1,1,1,0
3930,26,40424,0,4,1,1,44110
3931,18,49519,0,3,1,1,25762
3932,13,37305,0,2,1,1,10205
3933,3,7273,0,1,1,1,375
3934,2,76595,0,1,1,1,10577
3935,10,33629,0,1,1,1,4970
3936,2,14440,0,1,1,1,365
3937,0,62339,0,1,1,1,0
3938,9,53040,0,1,1,1,3960
3939,13,40346,0,2,1,1,5412
3940,0,23835,0,1,1,1,0
3941,9,17613,0,1,1,1,5030
3942,3,2131,0,1,1,1,405
3943,12,20885,0,1,1,1,751
3944,2,2124,0,1,1,1,2324
3945,11,62645,0,1,1,1,19602
3946,17,139032,0,3,1,1,19565
3947,20,45533,0,2,1,1,12247
3948,13,35509,0,3,1,1,14204
3949,3,170632,0,1,1,1,4650
3950,16,59650,0,1,1,1,5050
3951,0,8273,0,1,1,1,0
3952,9,5425,0,1,1,1,2000
3953,3,59927,739,1,1,1,3100
3954,29,33972,0,3,1,1,21029
3955,3,71794,0,1,1,1,6000
3956,4,47301,1005,1,1,1,4561
3957,5,60854,0,1,1,1,5240
3958,3,11680,0,1,1,1,1460
3959,12,13942,0,1,2,1,5822
3960,14,24917,0,1,1,1,3948
3961,11,131125,862,1,1,1,4993
3962,3,19640,0,1,1,1,935
3963,12,31611,0,1,1,1,4030
3964,0,16014,0,1,1,1,0
3965,9,16063,0,1,1,1,2330
3966,18,91605,0,4,1,1,37840
3967,29,26504,0,2,1,1,10599
3968,3,62907,0,1,1,1,3200
3969,9,12532,0,1,1,1,2069
3970,1,52584,0,1,1,1,2500
3971,3,20954,0,1,1,1,375
3972,7,35185,0,2,1,1,5957
3973,16,72297,0,3,1,1,16241
3974,39,58387,0,3,1,1,14581
3975,0,9128,0,1,1,1,0
3976,6,37520,0,1,1,1,19924
3977,10,9399,0,1,1,1,2125
3978,16,10071,0,2,1,1,27701
3979,15,57793,0,3,1,1,20959
3980,28,28867,0,3,1,1,19169
3981,0,1010,0,1,1,1,0
3982,4,11463,0,1,1,1,339
3983,1,26173,0,1,1,1,305
3984,3,404,0,1,1,1,550
3985,25,59017,0,4,1,1,34746
3986,7,34235,0,1,1,1,18910
3987,3,11933,0,1,1,1,249
3988,3,5000,0,1,1,1,2125
3989,6,2622,0,1,1,1,1625
3990,2,11310,0,1,1,1,5021
3991,28,39142,0,3,1,1,14981
3992,12,11181,0,1,1,1,929
3993,3,3974,0,1,1,1,365
3994,4,18476,0,1,1,1,8525
3995,5,64385,0,1,1,1,981
3996,8,73597,0,3,1,1,25447
3997,1,54899,0,1,1,1,500
3998,0,3016,0,1,1,1,0
